,artist,album,genre,artist_clean,album_clean,totalwords,revID,subgenre2,count,year,subgenre,topic,topic_label,img_link,audio_link,album_uri_link
68,Badge Époque Ensemble,Self Help,Jazz,badge époque ensemble,self help,659,12,pop ,2,2020,pop/r&b,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5fb2b72775036015cef9085d/1:1/w_320/self%20help_Badge%20E%CC%81poque%20Ensemble.jpg,,https://open.spotify.com/embed/album/4QLHFasRlpdX1Z5cOCFvNu
69,Badge Époque Ensemble,Self Help,Jazz,badge époque ensemble,self help,659,12,experimental ,1,2020,experimental,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5fb2b72775036015cef9085d/1:1/w_320/self%20help_Badge%20E%CC%81poque%20Ensemble.jpg,,https://open.spotify.com/embed/album/4QLHFasRlpdX1Z5cOCFvNu
70,Badge Époque Ensemble,Self Help,Jazz,badge époque ensemble,self help,659,12,gospel ,1,2020,pop/r&b,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5fb2b72775036015cef9085d/1:1/w_320/self%20help_Badge%20E%CC%81poque%20Ensemble.jpg,,https://open.spotify.com/embed/album/4QLHFasRlpdX1Z5cOCFvNu
71,Badge Époque Ensemble,Self Help,Jazz,badge époque ensemble,self help,659,12,instrumental ,2,2020,jazz,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5fb2b72775036015cef9085d/1:1/w_320/self%20help_Badge%20E%CC%81poque%20Ensemble.jpg,,https://open.spotify.com/embed/album/4QLHFasRlpdX1Z5cOCFvNu
72,Badge Époque Ensemble,Self Help,Jazz,badge époque ensemble,self help,659,12,dub ,1,2020,electronic,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5fb2b72775036015cef9085d/1:1/w_320/self%20help_Badge%20E%CC%81poque%20Ensemble.jpg,,https://open.spotify.com/embed/album/4QLHFasRlpdX1Z5cOCFvNu
73,John Lee Hooker,It Serve You Right to Suffer,Jazz,john lee hooker,it serve you right to suffer,1623,13,jazz ,4,2020,jazz,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5fac7b6106efd255af1f0cde/1:1/w_320/it%20serve%20you%20right%20to%20suffer_john%20lee%20hooker.jpg,,https://open.spotify.com/embed/album/7Fizhioivpqy1oSn6R7zcV
74,John Lee Hooker,It Serve You Right to Suffer,Jazz,john lee hooker,it serve you right to suffer,1623,13,blues ,6,2020,blues/soul,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5fac7b6106efd255af1f0cde/1:1/w_320/it%20serve%20you%20right%20to%20suffer_john%20lee%20hooker.jpg,,https://open.spotify.com/embed/album/7Fizhioivpqy1oSn6R7zcV
75,John Lee Hooker,It Serve You Right to Suffer,Jazz,john lee hooker,it serve you right to suffer,1623,13,pop ,1,2020,pop/r&b,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5fac7b6106efd255af1f0cde/1:1/w_320/it%20serve%20you%20right%20to%20suffer_john%20lee%20hooker.jpg,,https://open.spotify.com/embed/album/7Fizhioivpqy1oSn6R7zcV
76,John Lee Hooker,It Serve You Right to Suffer,Jazz,john lee hooker,it serve you right to suffer,1623,13,trance ,1,2020,electronic,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5fac7b6106efd255af1f0cde/1:1/w_320/it%20serve%20you%20right%20to%20suffer_john%20lee%20hooker.jpg,,https://open.spotify.com/embed/album/7Fizhioivpqy1oSn6R7zcV
77,John Lee Hooker,It Serve You Right to Suffer,Jazz,john lee hooker,it serve you right to suffer,1623,13,country ,1,2020,folk/country,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5fac7b6106efd255af1f0cde/1:1/w_320/it%20serve%20you%20right%20to%20suffer_john%20lee%20hooker.jpg,,https://open.spotify.com/embed/album/7Fizhioivpqy1oSn6R7zcV
78,John Lee Hooker,It Serve You Right to Suffer,Jazz,john lee hooker,it serve you right to suffer,1623,13,motown ,1,2020,pop/r&b,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5fac7b6106efd255af1f0cde/1:1/w_320/it%20serve%20you%20right%20to%20suffer_john%20lee%20hooker.jpg,,https://open.spotify.com/embed/album/7Fizhioivpqy1oSn6R7zcV
79,John Lee Hooker,It Serve You Right to Suffer,Jazz,john lee hooker,it serve you right to suffer,1623,13,slowcore ,1,2020,rock/metal,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5fac7b6106efd255af1f0cde/1:1/w_320/it%20serve%20you%20right%20to%20suffer_john%20lee%20hooker.jpg,,https://open.spotify.com/embed/album/7Fizhioivpqy1oSn6R7zcV
80,John Lee Hooker,It Serve You Right to Suffer,Jazz,john lee hooker,it serve you right to suffer,1623,13,rock ,2,2020,rock/metal,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5fac7b6106efd255af1f0cde/1:1/w_320/it%20serve%20you%20right%20to%20suffer_john%20lee%20hooker.jpg,,https://open.spotify.com/embed/album/7Fizhioivpqy1oSn6R7zcV
81,John Lee Hooker,It Serve You Right to Suffer,Jazz,john lee hooker,it serve you right to suffer,1623,13,ballad ,1,2020,jazz,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5fac7b6106efd255af1f0cde/1:1/w_320/it%20serve%20you%20right%20to%20suffer_john%20lee%20hooker.jpg,,https://open.spotify.com/embed/album/7Fizhioivpqy1oSn6R7zcV
82,The Nels Cline Singers,Share the Wealth,Experimental,the nels cline singers,share the wealth,566,14,jazz ,1,2020,jazz,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5fac6c58eb2deab0b3f632d9/1:1/w_320/Share%20The%20Wealth_nels%20cline.jpg,,https://open.spotify.com/embed/album/4eExw10a9IxMWrE7obiHLZ
83,The Nels Cline Singers,Share the Wealth,Experimental,the nels cline singers,share the wealth,566,14,rock ,2,2020,rock/metal,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5fac6c58eb2deab0b3f632d9/1:1/w_320/Share%20The%20Wealth_nels%20cline.jpg,,https://open.spotify.com/embed/album/4eExw10a9IxMWrE7obiHLZ
84,The Nels Cline Singers,Share the Wealth,Experimental,the nels cline singers,share the wealth,566,14,indie ,1,2020,indiepop,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5fac6c58eb2deab0b3f632d9/1:1/w_320/Share%20The%20Wealth_nels%20cline.jpg,,https://open.spotify.com/embed/album/4eExw10a9IxMWrE7obiHLZ
85,The Nels Cline Singers,Share the Wealth,Experimental,the nels cline singers,share the wealth,566,14,indie rock ,1,2020,indiepop,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5fac6c58eb2deab0b3f632d9/1:1/w_320/Share%20The%20Wealth_nels%20cline.jpg,,https://open.spotify.com/embed/album/4eExw10a9IxMWrE7obiHLZ
86,The Nels Cline Singers,Share the Wealth,Experimental,the nels cline singers,share the wealth,566,14,postbop ,1,2020,jazz,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5fac6c58eb2deab0b3f632d9/1:1/w_320/Share%20The%20Wealth_nels%20cline.jpg,,https://open.spotify.com/embed/album/4eExw10a9IxMWrE7obiHLZ
87,The Nels Cline Singers,Share the Wealth,Experimental,the nels cline singers,share the wealth,566,14,postrock ,2,2020,rock/metal,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5fac6c58eb2deab0b3f632d9/1:1/w_320/Share%20The%20Wealth_nels%20cline.jpg,,https://open.spotify.com/embed/album/4eExw10a9IxMWrE7obiHLZ
88,The Nels Cline Singers,Share the Wealth,Experimental,the nels cline singers,share the wealth,566,14,experimental ,1,2020,experimental,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5fac6c58eb2deab0b3f632d9/1:1/w_320/Share%20The%20Wealth_nels%20cline.jpg,,https://open.spotify.com/embed/album/4eExw10a9IxMWrE7obiHLZ
89,The Nels Cline Singers,Share the Wealth,Experimental,the nels cline singers,share the wealth,566,14,breaks ,1,2020,hiphop/rap,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5fac6c58eb2deab0b3f632d9/1:1/w_320/Share%20The%20Wealth_nels%20cline.jpg,,https://open.spotify.com/embed/album/4eExw10a9IxMWrE7obiHLZ
90,The Nels Cline Singers,Share the Wealth,Experimental,the nels cline singers,share the wealth,566,14,metal ,1,2020,rock/metal,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5fac6c58eb2deab0b3f632d9/1:1/w_320/Share%20The%20Wealth_nels%20cline.jpg,,https://open.spotify.com/embed/album/4eExw10a9IxMWrE7obiHLZ
91,Angel Bat Dawid / Tha Brothahood,LIVE,Jazz,angel bat dawid / tha brothahood,live,1332,15,free jazz ,3,2020,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5fa02e3a3b818af5891ca36d/1:1/w_320/Live_Angel%20Bat%20Dawid%20&%20Tha%20Brothahood.jpg,,https://open.spotify.com/embed/album/7lf0m3iNU59X4r8udCQcB6
92,Angel Bat Dawid / Tha Brothahood,LIVE,Jazz,angel bat dawid / tha brothahood,live,1332,15,jazz ,7,2020,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5fa02e3a3b818af5891ca36d/1:1/w_320/Live_Angel%20Bat%20Dawid%20&%20Tha%20Brothahood.jpg,,https://open.spotify.com/embed/album/7lf0m3iNU59X4r8udCQcB6
93,Angel Bat Dawid / Tha Brothahood,LIVE,Jazz,angel bat dawid / tha brothahood,live,1332,15,instrumental ,2,2020,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5fa02e3a3b818af5891ca36d/1:1/w_320/Live_Angel%20Bat%20Dawid%20&%20Tha%20Brothahood.jpg,,https://open.spotify.com/embed/album/7lf0m3iNU59X4r8udCQcB6
94,Angel Bat Dawid / Tha Brothahood,LIVE,Jazz,angel bat dawid / tha brothahood,live,1332,15,musical ,1,2020,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5fa02e3a3b818af5891ca36d/1:1/w_320/Live_Angel%20Bat%20Dawid%20&%20Tha%20Brothahood.jpg,,https://open.spotify.com/embed/album/7lf0m3iNU59X4r8udCQcB6
95,Nate Wooley,Seven Storey Mountain VI,Jazz,nate wooley,seven storey mountain vi,948,16,club ,1,2020,electronic,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5f97406341f5fbd885689977/1:1/w_320/TheSevenStoreyMountainVI_NateWooley.jpg,,https://open.spotify.com/embed/album/79p6B07wuSU1W2wYdmbnRb
96,Nate Wooley,Seven Storey Mountain VI,Jazz,nate wooley,seven storey mountain vi,948,16,musical ,1,2020,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5f97406341f5fbd885689977/1:1/w_320/TheSevenStoreyMountainVI_NateWooley.jpg,,https://open.spotify.com/embed/album/79p6B07wuSU1W2wYdmbnRb
97,Nate Wooley,Seven Storey Mountain VI,Jazz,nate wooley,seven storey mountain vi,948,16,drone ,1,2020,rock/metal,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5f97406341f5fbd885689977/1:1/w_320/TheSevenStoreyMountainVI_NateWooley.jpg,,https://open.spotify.com/embed/album/79p6B07wuSU1W2wYdmbnRb
98,Nate Wooley,Seven Storey Mountain VI,Jazz,nate wooley,seven storey mountain vi,948,16,jazz ,2,2020,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5f97406341f5fbd885689977/1:1/w_320/TheSevenStoreyMountainVI_NateWooley.jpg,,https://open.spotify.com/embed/album/79p6B07wuSU1W2wYdmbnRb
99,Nate Wooley,Seven Storey Mountain VI,Jazz,nate wooley,seven storey mountain vi,948,16,musique concrète ,1,2020,indiepop,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5f97406341f5fbd885689977/1:1/w_320/TheSevenStoreyMountainVI_NateWooley.jpg,,https://open.spotify.com/embed/album/79p6B07wuSU1W2wYdmbnRb
100,Kahil El’Zabar,America the Beautiful,Jazz,kahil el’zabar,america the beautiful,978,17,country ,7,2020,folk/country,3,"4: horns, voice, singer, life, love, soul, people, day, world","[""https://media.pitchfork.com/photos/5f9737fe6df0d936176b6b5d/1:1/w_320/America%20the%20Beautiful_Kahil%20El'Zabar.jpg""]",,https://open.spotify.com/embed/album/2Bi2Z6pBfKhBDRDdVMNZhv
101,Kahil El’Zabar,America the Beautiful,Jazz,kahil el’zabar,america the beautiful,978,17,jazz ,2,2020,jazz,3,"4: horns, voice, singer, life, love, soul, people, day, world","[""https://media.pitchfork.com/photos/5f9737fe6df0d936176b6b5d/1:1/w_320/America%20the%20Beautiful_Kahil%20El'Zabar.jpg""]",,https://open.spotify.com/embed/album/2Bi2Z6pBfKhBDRDdVMNZhv
102,Kahil El’Zabar,America the Beautiful,Jazz,kahil el’zabar,america the beautiful,978,17,latin ,1,2020,jazz,3,"4: horns, voice, singer, life, love, soul, people, day, world","[""https://media.pitchfork.com/photos/5f9737fe6df0d936176b6b5d/1:1/w_320/America%20the%20Beautiful_Kahil%20El'Zabar.jpg""]",,https://open.spotify.com/embed/album/2Bi2Z6pBfKhBDRDdVMNZhv
103,Kahil El’Zabar,America the Beautiful,Jazz,kahil el’zabar,america the beautiful,978,17,latin jazz ,1,2020,latin,3,"4: horns, voice, singer, life, love, soul, people, day, world","[""https://media.pitchfork.com/photos/5f9737fe6df0d936176b6b5d/1:1/w_320/America%20the%20Beautiful_Kahil%20El'Zabar.jpg""]",,https://open.spotify.com/embed/album/2Bi2Z6pBfKhBDRDdVMNZhv
104,Kahil El’Zabar,America the Beautiful,Jazz,kahil el’zabar,america the beautiful,978,17,funk ,1,2020,funk/disco,3,"4: horns, voice, singer, life, love, soul, people, day, world","[""https://media.pitchfork.com/photos/5f9737fe6df0d936176b6b5d/1:1/w_320/America%20the%20Beautiful_Kahil%20El'Zabar.jpg""]",,https://open.spotify.com/embed/album/2Bi2Z6pBfKhBDRDdVMNZhv
105,Sen Morimoto,Sen Morimoto,Jazz,sen morimoto,sen morimoto,726,18,jazz ,3,2020,jazz,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5f889c13b1e2d332600bed43/1:1/w_320/sen%20morimoto_sen%20morimoto.jpg,,https://open.spotify.com/embed/album/2MoC3J3AdSrjgyMrYdzipq
106,Sen Morimoto,Sen Morimoto,Jazz,sen morimoto,sen morimoto,726,18,jazz rap ,1,2020,hiphop/rap,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5f889c13b1e2d332600bed43/1:1/w_320/sen%20morimoto_sen%20morimoto.jpg,,https://open.spotify.com/embed/album/2MoC3J3AdSrjgyMrYdzipq
107,Sen Morimoto,Sen Morimoto,Jazz,sen morimoto,sen morimoto,726,18,hiphop ,1,2020,hiphop/rap,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5f889c13b1e2d332600bed43/1:1/w_320/sen%20morimoto_sen%20morimoto.jpg,,https://open.spotify.com/embed/album/2MoC3J3AdSrjgyMrYdzipq
108,Sen Morimoto,Sen Morimoto,Jazz,sen morimoto,sen morimoto,726,18,pop ,1,2020,pop/r&b,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5f889c13b1e2d332600bed43/1:1/w_320/sen%20morimoto_sen%20morimoto.jpg,,https://open.spotify.com/embed/album/2MoC3J3AdSrjgyMrYdzipq
109,Sen Morimoto,Sen Morimoto,Jazz,sen morimoto,sen morimoto,726,18,indie ,1,2020,indiepop,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5f889c13b1e2d332600bed43/1:1/w_320/sen%20morimoto_sen%20morimoto.jpg,,https://open.spotify.com/embed/album/2MoC3J3AdSrjgyMrYdzipq
110,Sen Morimoto,Sen Morimoto,Jazz,sen morimoto,sen morimoto,726,18,instrumental ,1,2020,jazz,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5f889c13b1e2d332600bed43/1:1/w_320/sen%20morimoto_sen%20morimoto.jpg,,https://open.spotify.com/embed/album/2MoC3J3AdSrjgyMrYdzipq
111,SPAZA,UPRIZE!,Jazz,spaza,uprize!,816,19,jazz ,4,2020,jazz,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5f8495ea86e497a31b6cedf5/1:1/w_320/UPRIZE!_SPAZA.jpg,,https://open.spotify.com/embed/album/3MUtW3kAv5grqHyVsfIaRY
112,SPAZA,UPRIZE!,Jazz,spaza,uprize!,816,19,country ,2,2020,folk/country,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5f8495ea86e497a31b6cedf5/1:1/w_320/UPRIZE!_SPAZA.jpg,,https://open.spotify.com/embed/album/3MUtW3kAv5grqHyVsfIaRY
113,Freestyle Fellowship,Innercity Griots,Rap,freestyle fellowship,innercity griots,2031,20,west coast hiphop ,2,2020,hiphop/rap,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5f7cb2d9fb870885c06b72d4/1:1/w_320/innercity%20griots_freestyle%20fellowship.jpg,,https://open.spotify.com/embed/album/2LUv0RreD5HGpQZv7A5pRf
114,Freestyle Fellowship,Innercity Griots,Rap,freestyle fellowship,innercity griots,2031,20,hiphop ,8,2020,hiphop/rap,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5f7cb2d9fb870885c06b72d4/1:1/w_320/innercity%20griots_freestyle%20fellowship.jpg,,https://open.spotify.com/embed/album/2LUv0RreD5HGpQZv7A5pRf
115,Freestyle Fellowship,Innercity Griots,Rap,freestyle fellowship,innercity griots,2031,20,funk ,1,2020,funk/disco,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5f7cb2d9fb870885c06b72d4/1:1/w_320/innercity%20griots_freestyle%20fellowship.jpg,,https://open.spotify.com/embed/album/2LUv0RreD5HGpQZv7A5pRf
116,Freestyle Fellowship,Innercity Griots,Rap,freestyle fellowship,innercity griots,2031,20,conscious hiphop ,1,2020,hiphop/rap,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5f7cb2d9fb870885c06b72d4/1:1/w_320/innercity%20griots_freestyle%20fellowship.jpg,,https://open.spotify.com/embed/album/2LUv0RreD5HGpQZv7A5pRf
117,Freestyle Fellowship,Innercity Griots,Rap,freestyle fellowship,innercity griots,2031,20,jazz ,13,2020,jazz,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5f7cb2d9fb870885c06b72d4/1:1/w_320/innercity%20griots_freestyle%20fellowship.jpg,,https://open.spotify.com/embed/album/2LUv0RreD5HGpQZv7A5pRf
118,Freestyle Fellowship,Innercity Griots,Rap,freestyle fellowship,innercity griots,2031,20,comedy ,1,2020,comedy,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5f7cb2d9fb870885c06b72d4/1:1/w_320/innercity%20griots_freestyle%20fellowship.jpg,,https://open.spotify.com/embed/album/2LUv0RreD5HGpQZv7A5pRf
119,Freestyle Fellowship,Innercity Griots,Rap,freestyle fellowship,innercity griots,2031,20,house ,1,2020,electronic,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5f7cb2d9fb870885c06b72d4/1:1/w_320/innercity%20griots_freestyle%20fellowship.jpg,,https://open.spotify.com/embed/album/2LUv0RreD5HGpQZv7A5pRf
120,Freestyle Fellowship,Innercity Griots,Rap,freestyle fellowship,innercity griots,2031,20,bebop ,1,2020,jazz,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5f7cb2d9fb870885c06b72d4/1:1/w_320/innercity%20griots_freestyle%20fellowship.jpg,,https://open.spotify.com/embed/album/2LUv0RreD5HGpQZv7A5pRf
121,Freestyle Fellowship,Innercity Griots,Rap,freestyle fellowship,innercity griots,2031,20,free jazz ,1,2020,jazz,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5f7cb2d9fb870885c06b72d4/1:1/w_320/innercity%20griots_freestyle%20fellowship.jpg,,https://open.spotify.com/embed/album/2LUv0RreD5HGpQZv7A5pRf
122,Freestyle Fellowship,Innercity Griots,Rap,freestyle fellowship,innercity griots,2031,20,musical ,2,2020,jazz,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5f7cb2d9fb870885c06b72d4/1:1/w_320/innercity%20griots_freestyle%20fellowship.jpg,,https://open.spotify.com/embed/album/2LUv0RreD5HGpQZv7A5pRf
123,Freestyle Fellowship,Innercity Griots,Rap,freestyle fellowship,innercity griots,2031,20,club ,1,2020,electronic,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5f7cb2d9fb870885c06b72d4/1:1/w_320/innercity%20griots_freestyle%20fellowship.jpg,,https://open.spotify.com/embed/album/2LUv0RreD5HGpQZv7A5pRf
124,Freestyle Fellowship,Innercity Griots,Rap,freestyle fellowship,innercity griots,2031,20,blues ,1,2020,blues/soul,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5f7cb2d9fb870885c06b72d4/1:1/w_320/innercity%20griots_freestyle%20fellowship.jpg,,https://open.spotify.com/embed/album/2LUv0RreD5HGpQZv7A5pRf
